Global_active_power,Global_intensity,Global_reactive_power,Sub_metering_1,Sub_metering_2,Voltage
3.914,17.200,0.322,29.000,17.0,233.700
4.390,18.800,0.312,37.000,17.0,233.000
3.896,17.200,0.322,28.000,16.0,233.250
5.718,25.000,0.302,56.000,17.0,231.450
6.656,28.800,0.312,71.000,16.0,231.330
6.668,28.800,0.298,71.000,17.0,231.690
6.714,29.000,0.312,71.000,16.0,231.730
6.754,29.200,0.388,71.000,17.0,231.020
6.788,29.600,0.400,70.000,16.0,229.700
6.860,29.800,0.382,69.000,16.0,229.290
6.702,29.200,0.312,69.000,16.0,229.360
6.656,29.000,0.298,68.000,16.0,229.110
6.320,27.600,0.314,67.000,16.0,230.340
4.444,19.200,0.324,35.000,17.0,232.160
6.176,26.800,0.320,64.000,16.0,231.110
4.464,19.200,0.358,36.000,17.0,233.120
4.466,19.000,0.344,35.000,17.0,233.830
4.036,17.200,0.288,30.000,17.0,235.770
3.550,15.200,0.270,20.000,17.0,236.030
4.494,19.000,0.248,36.000,17.0,234.990
4.570,19.400,0.348,36.000,17.0,234.670
3.910,16.800,0.398,26.000,17.0,235.760
3.958,17.000,0.436,25.000,17.0,236.220
4.176,17.600,0.362,36.000,17.0,236.510
3.512,15.000,0.338,27.000,17.0,237.420
3.584,15.400,0.336,24.000,18.0,237.460
4.280,18.000,0.320,36.000,17.0,237.100
3.386,14.400,0.332,24.000,17.0,238.270
3.742,16.000,0.328,28.000,18.0,237.650
3.822,16.200,0.362,32.000,17.0,237.350
3.180,13.600,0.370,19.000,17.0,237.850
4.420,18.800,0.398,40.000,17.0,235.790
3.250,13.800,0.338,24.000,17.0,236.990
3.848,16.400,0.244,34.000,17.0,235.790
3.542,15.200,0.250,32.000,18.0,235.720
3.286,14.000,0.242,25.000,17.0,236.920
3.356,14.400,0.062,29.000,17.0,237.420
2.736,11.600,0.066,17.000,17.0,237.500
3.328,14.400,0.054,28.000,18.0,238.120
3.162,13.400,0.072,25.000,17.0,239.260
2.736,11.800,0.066,17.000,18.0,239.910
3.476,14.600,0.070,31.000,17.0,238.930
2.656,11.400,0.066,15.000,18.0,240.190
3.500,14.800,0.066,31.000,17.0,238.580
2.564,11.000,0.064,14.000,18.0,239.640
3.504,14.800,0.066,31.000,17.0,237.920
2.256,9.600,0.092,11.000,18.0,238.990
1.960,8.200,0.184,3.000,17.0,239.060
1.932,8.000,0.168,4.000,18.0,238.730
2.016,8.400,0.184,3.000,17.0,239.570
2.012,8.400,0.180,3.000,18.0,240.560
1.960,8.200,0.188,4.000,18.0,240.250
1.960,8.200,0.182,3.000,18.0,240.650
1.950,8.200,0.190,3.000,17.0,240.430
1.876,7.800,0.158,3.000,18.0,240.480
1.750,7.200,0.122,0.000,18.0,239.790
1.702,7.000,0.000,0.000,17.0,239.760
1.664,7.000,0.000,0.000,18.0,238.340
1.686,7.000,0.000,0.000,17.0,238.580
1.658,7.000,0.000,0.000,18.0,238.510
1.776,7.400,0.118,1.000,17.0,238.280
1.780,7.400,0.148,0.000,17.0,239.180
1.798,7.400,0.154,0.000,18.0,239.490
1.768,7.400,0.152,0.000,18.0,239.560
1.784,7.400,0.156,0.000,17.0,239.520
1.754,7.400,0.148,0.000,18.0,238.800
1.770,7.400,0.152,1.000,17.0,238.660
1.756,7.400,0.148,0.000,18.0,239.100
1.780,7.400,0.152,0.000,17.0,238.770
1.772,7.400,0.148,0.000,18.0,238.870
1.770,7.400,0.148,0.000,17.0,238.670
1.786,7.400,0.154,0.000,18.0,239.260
1.774,7.400,0.152,1.000,17.0,239.750
1.792,7.400,0.156,0.000,18.0,239.720
1.776,7.400,0.154,0.000,17.0,240.120
1.784,7.400,0.148,0.000,18.0,239.560
1.686,7.000,0.000,0.000,18.0,240.120
1.732,7.200,0.000,1.000,17.0,239.670
1.786,7.400,0.000,0.000,18.0,240.010
1.802,7.400,0.000,0.000,18.0,239.690
1.770,7.400,0.000,0.000,17.0,239.790
1.780,7.400,0.000,0.000,18.0,239.450
1.774,7.400,0.000,0.000,17.0,240.340
1.788,7.400,0.000,1.000,18.0,239.940
1.768,7.400,0.000,0.000,18.0,240.050
1.802,7.400,0.000,0.000,17.0,239.740
1.806,7.600,0.114,0.000,18.0,239.220
1.810,7.400,0.108,0.000,17.0,239.930
2.022,8.400,0.094,0.000,18.0,238.890
2.028,8.400,0.096,0.000,17.0,239.030
1.976,8.200,0.106,0.000,18.0,238.320
1.986,8.400,0.210,2.000,17.0,237.450
2.508,11.200,0.262,11.000,17.0,237.390
3.846,16.200,0.242,38.000,18.0,236.380
3.188,14.000,0.344,29.000,17.0,237.410
3.770,15.800,0.332,37.000,17.0,237.530
3.268,14.200,0.348,29.000,18.0,238.480
3.792,15.800,0.330,38.000,17.0,238.610
4.032,17.000,0.338,38.000,17.0,238.040
3.942,16.600,0.314,38.000,18.0,237.760
3.974,16.600,0.338,39.000,17.0,238.210
5.634,24.200,0.408,63.000,17.0,235.970
6.126,26.000,0.418,74.000,17.0,235.110
6.136,26.000,0.400,73.000,17.0,235.380
6.284,26.600,0.416,74.000,17.0,235.620
6.206,26.400,0.396,74.000,17.0,235.240
6.192,26.200,0.416,73.000,17.0,235.770
6.130,26.000,0.392,74.000,17.0,235.540
6.120,26.000,0.406,74.000,17.0,235.150
6.086,25.800,0.386,73.000,17.0,234.740
6.086,26.000,0.400,74.000,17.0,234.520
6.082,25.800,0.384,73.000,17.0,234.710
6.116,26.000,0.434,74.000,17.0,235.260
6.114,26.000,0.590,74.000,17.0,235.890
6.198,26.200,0.604,74.000,17.0,237.300
4.106,17.400,0.608,42.000,17.0,238.810
4.026,17.000,0.520,39.000,18.0,238.470
4.002,16.800,0.504,39.000,17.0,239.090
3.966,16.800,0.512,38.000,18.0,237.990
3.620,15.200,0.342,35.000,17.0,238.860
3.754,16.400,0.574,19.000,18.0,238.660
5.148,22.000,0.554,38.000,17.0,237.670
3.908,16.400,0.372,39.000,17.0,237.860
3.678,15.600,0.412,36.000,18.0,238.330
3.826,16.600,0.670,19.000,17.0,238.300
5.380,22.800,0.664,38.000,17.0,236.720
3.916,17.000,0.600,22.000,18.0,238.500
3.550,15.000,0.418,31.000,17.0,239.300
3.174,13.600,0.388,29.000,18.0,239.140
2.878,12.400,0.262,26.000,17.0,239.590
3.366,14.200,0.262,32.000,18.0,238.960
2.350,9.800,0.282,18.000,17.0,239.910
3.444,14.600,0.200,33.000,18.0,240.060
2.640,11.000,0.246,24.000,18.0,241.810
3.512,14.800,0.254,35.000,18.0,240.760
2.666,11.000,0.256,24.000,18.0,240.890
3.450,14.800,0.250,35.000,17.0,240.000
2.756,11.600,0.248,25.000,18.0,240.310
2.996,13.000,0.182,28.000,18.0,239.940
2.840,12.000,0.174,20.000,17.0,239.750
2.378,9.800,0.176,4.000,18.0,240.190
2.182,9.200,0.314,5.000,18.0,240.400
2.012,8.600,0.312,5.000,17.0,240.520
1.692,7.000,0.324,5.000,18.0,240.620
1.658,7.000,0.316,4.000,18.0,240.620
1.622,6.800,0.224,4.000,17.0,240.320
1.578,6.600,0.196,3.000,18.0,240.830
1.578,6.600,0.190,3.000,18.0,239.950
1.380,5.800,0.136,0.000,17.0,239.850
1.410,5.800,0.148,1.000,18.0,240.960
1.392,5.800,0.144,0.000,18.0,241.030
1.500,6.200,0.144,0.000,18.0,240.890
1.420,5.800,0.146,0.000,18.0,241.450
2.138,9.200,0.142,0.000,17.0,241.260
2.384,10.200,0.132,0.000,18.0,240.610
1.438,6.000,0.160,1.000,18.0,242.100
2.064,9.000,0.134,0.000,18.0,241.720
1.370,5.600,0.054,0.000,18.0,242.060
1.382,5.600,0.118,0.000,18.0,242.000
1.406,5.800,0.122,0.000,18.0,242.320
1.386,5.600,0.118,0.000,18.0,242.240
1.394,5.800,0.118,1.000,18.0,241.330
1.368,5.600,0.112,0.000,17.0,240.770
1.390,5.800,0.118,0.000,18.0,241.220
1.376,5.600,0.116,0.000,18.0,241.780
1.390,5.800,0.118,0.000,18.0,241.340
1.366,5.600,0.112,0.000,18.0,241.030
1.354,5.600,0.080,1.000,18.0,240.380
1.294,5.400,0.000,0.000,17.0,240.860
1.308,5.400,0.000,0.000,18.0,240.240
1.292,5.400,0.000,0.000,18.0,240.540
1.310,5.400,0.000,0.000,17.0,240.560
1.296,5.400,0.000,0.000,18.0,241.050
1.322,5.400,0.000,1.000,18.0,241.640
1.312,5.400,0.000,0.000,18.0,241.470
1.302,5.400,0.000,0.000,18.0,240.860
1.314,5.400,0.000,0.000,17.0,240.860
1.292,5.400,0.000,0.000,18.0,240.590
1.324,5.400,0.000,1.000,18.0,241.770
1.316,5.400,0.000,0.000,18.0,242.770
1.334,5.400,0.000,0.000,18.0,242.470
1.412,5.800,0.122,0.000,18.0,242.180
1.444,6.000,0.156,0.000,18.0,242.580
1.420,5.800,0.152,0.000,18.0,242.630
1.430,5.800,0.152,1.000,18.0,241.890
1.414,5.800,0.150,0.000,18.0,242.290
1.560,6.600,0.252,0.000,18.0,242.030
1.550,6.400,0.234,0.000,18.0,242.270
1.526,6.400,0.172,0.000,18.0,241.830
1.510,6.200,0.164,0.000,18.0,241.310
1.540,6.400,0.172,0.000,18.0,241.580
1.524,6.400,0.170,0.000,17.0,241.780
1.536,6.400,0.170,1.000,18.0,241.390
1.518,6.200,0.168,0.000,18.0,241.670
1.538,6.400,0.172,0.000,18.0,241.500
1.514,6.200,0.166,0.000,18.0,241.290
1.582,6.600,0.234,0.000,18.0,241.280
1.508,6.200,0.156,0.000,18.0,242.070
1.516,6.200,0.146,1.000,18.0,242.340
1.494,6.200,0.142,0.000,18.0,242.610
1.516,6.200,0.148,0.000,18.0,242.970
1.498,6.200,0.144,0.000,18.0,242.980
1.512,6.200,0.148,0.000,18.0,242.600
1.412,5.800,0.128,0.000,18.0,243.660
1.592,6.600,0.128,1.000,18.0,243.480
1.870,7.800,0.328,0.000,18.0,242.150
1.800,7.400,0.210,0.000,18.0,242.170
1.932,8.000,0.254,2.000,18.0,242.530
2.014,8.400,0.262,4.000,18.0,242.520
2.016,8.400,0.276,3.000,18.0,242.240
2.016,8.400,0.278,4.000,18.0,242.190
2.104,8.800,0.488,3.000,18.0,241.900
2.088,8.800,0.446,4.000,18.0,241.070
2.086,8.800,0.448,4.000,17.0,240.360
2.072,8.800,0.420,3.000,18.0,239.700
1.966,8.400,0.394,2.000,18.0,239.840
1.880,8.000,0.374,0.000,17.0,240.630
1.902,8.000,0.382,0.000,18.0,240.820
1.886,8.000,0.378,0.000,18.0,240.960
1.888,8.000,0.374,0.000,18.0,239.870
1.876,7.800,0.374,0.000,17.0,240.210
2.014,8.600,0.402,1.000,18.0,240.330
2.170,9.200,0.512,0.000,18.0,240.960
2.194,9.200,0.520,0.000,17.0,241.180
2.172,9.200,0.514,0.000,18.0,240.980
2.188,9.200,0.518,0.000,18.0,241.020
2.166,9.200,0.512,0.000,18.0,240.840
2.190,9.200,0.522,1.000,18.0,241.290
2.168,9.200,0.512,0.000,17.0,240.670
2.160,9.200,0.512,0.000,18.0,240.560
2.168,9.200,0.514,0.000,18.0,240.660
2.154,9.200,0.514,0.000,18.0,241.060
2.176,9.200,0.520,1.000,17.0,241.250
2.146,9.000,0.508,0.000,18.0,240.530
2.166,9.200,0.514,0.000,18.0,240.600
2.210,9.400,0.566,0.000,18.0,240.410
2.226,9.600,0.604,0.000,17.0,239.450
2.144,9.200,0.512,0.000,18.0,239.120
2.126,9.000,0.466,1.000,17.0,238.750
2.082,8.800,0.454,0.000,18.0,238.110
2.020,8.600,0.468,0.000,17.0,238.780
2.082,8.800,0.474,0.000,18.0,239.860
2.342,10.000,0.478,0.000,17.0,239.630
2.340,9.800,0.480,0.000,18.0,240.410
2.420,10.200,0.476,1.000,18.0,242.140
2.426,10.000,0.402,0.000,18.0,243.380
2.440,10.200,0.404,0.000,18.0,243.120
2.402,10.000,0.390,0.000,18.0,242.130
2.404,10.000,0.386,0.000,18.0,241.210
2.388,10.000,0.382,0.000,18.0,241.360
2.400,10.000,0.384,1.000,17.0,240.920
2.472,10.400,0.486,1.000,18.0,241.210
2.500,10.400,0.516,2.000,18.0,241.920
2.482,10.400,0.512,1.000,18.0,241.950
2.512,10.600,0.520,2.000,18.0,242.440
2.510,10.400,0.526,1.000,18.0,243.380
2.518,10.600,0.528,2.000,18.0,243.040
2.482,10.400,0.514,2.000,18.0,242.340
2.494,10.400,0.516,1.000,18.0,241.950
2.476,10.400,0.508,2.000,18.0,241.360
2.468,10.400,0.506,2.000,18.0,241.300
2.480,10.400,0.510,1.000,18.0,241.310
2.550,10.800,0.598,2.000,17.0,241.270
2.598,11.000,0.646,1.000,18.0,241.530
2.582,11.000,0.646,2.000,18.0,241.930
2.604,11.000,0.656,2.000,18.0,242.300
2.582,11.000,0.650,1.000,18.0,242.310
2.610,11.000,0.664,1.000,18.0,242.920
2.574,10.800,0.648,2.000,18.0,242.120
2.576,11.000,0.646,1.000,18.0,241.530
2.544,10.800,0.636,2.000,18.0,241.030
2.564,10.800,0.642,1.000,18.0,241.150
2.554,10.800,0.644,1.000,18.0,241.700
2.570,10.800,0.646,2.000,17.0,241.500
2.576,11.000,0.654,1.000,18.0,241.810
2.652,11.400,0.754,2.000,18.0,241.900
2.628,11.200,0.750,1.000,18.0,241.780
2.636,11.200,0.742,2.000,18.0,241.310
2.510,10.600,0.594,1.000,18.0,240.000
2.526,10.800,0.598,1.000,17.0,239.940
2.434,10.200,0.472,0.000,18.0,239.770
2.468,10.400,0.486,1.000,18.0,240.730
2.448,10.200,0.482,0.000,17.0,241.030
2.464,10.400,0.488,0.000,18.0,241.020
2.408,10.000,0.414,0.000,18.0,241.550
2.416,10.000,0.392,0.000,18.0,242.160
2.392,10.000,0.386,0.000,18.0,241.800
2.402,10.000,0.386,1.000,18.0,241.310
2.390,10.000,0.384,0.000,18.0,241.570
2.412,10.000,0.392,0.000,17.0,241.980
2.410,10.000,0.390,0.000,18.0,241.890
2.402,10.000,0.390,0.000,18.0,242.230
2.424,10.000,0.394,1.000,18.0,242.370
2.416,10.000,0.394,0.000,18.0,242.680
2.426,10.000,0.396,0.000,18.0,242.520
2.400,10.000,0.388,0.000,18.0,242.290
2.414,10.000,0.390,0.000,18.0,242.000
2.392,10.000,0.382,0.000,18.0,241.840
2.518,10.400,0.382,1.000,18.0,241.460
2.576,10.800,0.376,0.000,18.0,241.360
2.566,10.600,0.372,0.000,18.0,240.840
2.576,10.800,0.376,0.000,17.0,241.400
2.658,11.000,0.458,0.000,18.0,241.830
2.674,11.200,0.506,0.000,18.0,240.870
2.678,11.400,0.532,1.000,18.0,239.940
4.304,18.400,0.524,28.000,17.0,238.210
4.618,19.400,0.532,36.000,17.0,237.570
4.092,17.600,0.520,28.000,18.0,238.130
4.632,19.400,0.540,36.000,17.0,238.250
4.106,17.600,0.528,28.000,18.0,238.830
4.612,19.400,0.536,36.000,17.0,237.780
4.668,19.600,0.544,37.000,18.0,239.690
4.686,19.600,0.562,37.000,17.0,240.020
4.636,19.400,0.534,36.000,18.0,238.910
4.738,19.800,0.630,37.000,17.0,239.630
4.752,19.800,0.650,37.000,18.0,240.160
4.756,20.000,0.666,37.000,18.0,239.960
4.746,19.800,0.650,36.000,17.0,240.030
4.668,19.400,0.540,37.000,18.0,240.030
4.622,19.400,0.506,37.000,17.0,239.180
4.614,19.200,0.472,36.000,18.0,239.640
4.798,20.000,0.332,37.000,18.0,240.230
4.814,20.000,0.350,37.000,17.0,239.970
4.734,19.600,0.292,37.000,18.0,239.780
4.682,19.600,0.240,36.000,17.0,239.160
4.604,19.200,0.220,37.000,18.0,238.870
3.468,14.400,0.250,16.000,17.0,239.520
4.510,19.000,0.214,33.000,18.0,238.030
4.620,19.400,0.228,37.000,17.0,237.490
4.564,19.200,0.208,36.000,17.0,237.270
3.484,14.600,0.242,21.000,18.0,238.330
4.052,17.200,0.216,28.000,17.0,237.950
4.442,18.600,0.226,36.000,17.0,237.130
3.414,14.400,0.224,20.000,18.0,238.520
4.120,17.400,0.234,29.000,17.0,237.770
4.416,18.600,0.206,36.000,17.0,236.860
3.264,13.600,0.240,17.000,18.0,238.090
4.250,18.000,0.206,32.000,17.0,236.840
3.436,14.600,0.230,21.000,17.0,236.930
4.056,17.200,0.208,28.000,17.0,237.010
4.320,18.200,0.218,36.000,17.0,235.940
3.258,13.600,0.220,16.000,18.0,238.150
4.570,19.400,0.238,33.000,17.0,236.880
3.772,16.000,0.378,20.000,17.0,238.490
4.626,19.800,0.550,28.000,17.0,236.930
3.932,16.800,0.528,24.000,18.0,238.370
4.084,17.400,0.544,22.000,17.0,238.810
4.194,18.000,0.522,28.000,18.0,238.640
3.742,16.000,0.550,18.000,17.0,239.230
3.840,16.400,0.530,25.000,18.0,238.810
3.850,16.600,0.542,21.000,17.0,238.640
3.830,16.400,0.528,24.000,18.0,238.260
3.808,16.600,0.536,22.000,17.0,238.270
3.628,15.400,0.572,20.000,17.0,239.070
2.750,11.800,0.672,4.000,18.0,240.300
2.768,11.800,0.660,3.000,18.0,240.230
2.746,11.600,0.672,3.000,17.0,240.370
2.784,11.800,0.672,4.000,18.0,241.180
2.674,11.400,0.588,3.000,18.0,239.020
2.628,11.200,0.502,4.000,17.0,238.030
2.684,11.600,0.616,4.000,17.0,237.040
2.668,11.400,0.602,5.000,18.0,236.760
2.470,10.600,0.538,2.000,17.0,237.600
2.432,10.400,0.466,2.000,17.0,237.060
2.432,10.400,0.472,1.000,17.0,238.130
2.440,10.400,0.470,2.000,18.0,237.630
2.414,10.200,0.462,1.000,17.0,237.200
2.424,10.400,0.462,2.000,17.0,236.780
2.390,10.200,0.452,1.000,17.0,236.010
2.406,10.400,0.452,2.000,17.0,235.760
2.376,10.200,0.444,1.000,17.0,235.220
2.368,10.200,0.434,2.000,17.0,233.760
2.358,10.200,0.436,1.000,17.0,234.400
2.378,10.200,0.440,2.000,17.0,234.500
2.376,10.200,0.444,1.000,17.0,235.510
2.386,10.200,0.444,2.000,17.0,235.130
2.358,10.200,0.436,1.000,17.0,234.620
2.396,10.400,0.440,2.000,16.0,234.720
2.636,11.400,0.424,1.000,17.0,234.020
2.576,11.200,0.474,2.000,17.0,233.140
2.562,11.200,0.536,1.000,17.0,233.270
2.680,11.600,0.542,2.000,16.0,233.650
2.798,12.000,0.542,2.000,17.0,234.160
2.754,12.000,0.542,1.000,17.0,233.700
4.770,21.000,0.514,1.000,16.0,231.950
5.172,22.400,0.510,2.000,17.0,231.410
4.686,20.800,0.504,1.000,16.0,231.060
2.388,10.400,0.544,2.000,17.0,233.510
2.138,9.400,0.548,1.000,17.0,233.830
2.122,9.400,0.540,1.000,16.0,232.940
2.154,9.400,0.552,2.000,17.0,234.520
2.210,9.600,0.382,1.000,17.0,234.760
2.394,10.200,0.340,0.000,17.0,234.840
2.396,10.200,0.364,0.000,17.0,234.620
2.392,10.200,0.362,0.000,17.0,234.440
2.378,10.200,0.358,0.000,16.0,233.770
2.384,10.200,0.360,0.000,17.0,234.240
2.342,10.000,0.364,0.000,17.0,234.550
2.244,9.600,0.392,0.000,17.0,234.450
2.162,9.400,0.408,0.000,17.0,235.440
2.214,9.600,0.384,0.000,17.0,235.620
2.322,10.000,0.334,0.000,17.0,235.610
2.286,9.800,0.278,0.000,17.0,236.000
1.994,8.600,0.296,0.000,17.0,236.040
1.978,8.400,0.274,0.000,17.0,235.170
2.650,11.800,0.384,0.000,17.0,234.490
2.558,11.000,0.298,0.000,17.0,234.620
2.658,11.400,0.342,0.000,17.0,235.190
2.656,11.400,0.342,0.000,17.0,235.120
2.578,11.000,0.340,0.000,17.0,235.890
2.696,11.600,0.362,0.000,17.0,235.180
2.618,11.200,0.252,0.000,17.0,234.630
2.796,12.000,0.234,0.000,17.0,234.520
2.784,11.800,0.232,0.000,16.0,234.210
2.690,11.400,0.232,0.000,17.0,234.240
2.598,11.200,0.230,0.000,17.0,233.620
2.614,11.200,0.234,0.000,17.0,234.470
2.602,11.200,0.234,0.000,17.0,234.120
2.614,11.200,0.234,0.000,16.0,234.410
2.618,11.200,0.236,0.000,17.0,234.670
2.646,11.200,0.234,0.000,17.0,234.500
2.620,11.200,0.232,0.000,17.0,234.190
2.596,11.000,0.232,0.000,17.0,233.970
2.596,11.200,0.230,0.000,16.0,233.550
2.596,11.200,0.230,0.000,17.0,233.530
2.600,11.200,0.230,0.000,17.0,233.720
2.620,11.200,0.236,0.000,17.0,234.740
2.944,12.600,0.234,0.000,17.0,234.230
3.526,15.000,0.232,0.000,16.0,233.890
3.604,15.400,0.232,0.000,17.0,234.280
3.818,16.200,0.228,0.000,17.0,234.040
3.886,16.800,0.404,0.000,17.0,232.930
3.972,17.000,0.466,0.000,16.0,233.190
4.048,17.400,0.520,0.000,17.0,233.240
4.022,17.400,0.524,0.000,17.0,233.500
4.078,17.600,0.608,0.000,17.0,233.710
4.254,18.200,0.614,0.000,16.0,234.350
4.250,18.200,0.616,0.000,17.0,234.580
4.112,17.600,0.614,0.000,17.0,234.270
4.228,18.200,0.602,0.000,17.0,233.240
4.082,17.600,0.596,0.000,16.0,232.300
4.270,18.600,0.590,0.000,17.0,231.970
4.248,18.400,0.584,0.000,16.0,231.360
4.196,18.200,0.532,0.000,17.0,230.750
4.274,18.600,0.480,0.000,16.0,229.870
4.366,19.000,0.494,0.000,16.0,229.830
4.266,18.600,0.500,0.000,16.0,230.410
4.198,18.200,0.510,0.000,17.0,231.410
4.114,17.800,0.496,0.000,16.0,231.190
3.662,15.800,0.180,0.000,17.0,231.370
3.378,14.600,0.208,0.000,16.0,231.300
3.562,15.400,0.134,0.000,16.0,230.540
3.628,15.800,0.062,0.000,17.0,229.780
3.548,15.400,0.066,0.000,16.0,230.690
3.298,14.200,0.070,0.000,16.0,231.730
3.336,14.200,0.074,0.000,17.0,233.090
3.372,14.400,0.078,0.000,17.0,234.260
3.400,14.400,0.076,0.000,17.0,234.040
3.434,14.600,0.078,0.000,16.0,234.120
3.668,15.600,0.072,0.000,17.0,233.540
3.738,16.000,0.062,0.000,17.0,232.760
3.324,14.200,0.054,0.000,16.0,232.370
3.256,14.000,0.056,0.000,17.0,232.950
3.262,14.000,0.058,0.000,17.0,233.550
3.270,14.000,0.060,0.000,16.0,233.880
3.292,14.000,0.062,0.000,17.0,234.690
3.274,14.000,0.058,0.000,17.0,233.850
4.368,19.400,0.102,0.000,17.0,233.010
5.504,23.800,0.226,0.000,16.0,231.180
5.472,23.600,0.234,0.000,17.0,230.720
5.448,23.600,0.232,0.000,16.0,230.190
5.498,24.000,0.322,0.000,16.0,229.260
5.658,24.600,0.414,0.000,16.0,229.390
5.796,25.200,0.408,0.000,16.0,229.540
5.870,25.600,0.466,0.000,16.0,229.510
5.902,25.800,0.512,0.000,17.0,229.490
5.680,24.600,0.518,0.000,16.0,230.480
5.808,25.200,0.460,0.000,16.0,230.040
5.512,24.000,0.414,0.000,16.0,229.770
5.356,23.400,0.410,0.000,16.0,229.040
5.356,23.400,0.408,0.000,17.0,228.990
5.428,23.600,0.412,0.000,16.0,230.100
5.440,23.600,0.414,0.000,16.0,230.940
5.480,23.800,0.412,0.000,17.0,230.920
5.498,23.600,0.416,0.000,16.0,231.960
5.508,23.600,0.420,0.000,17.0,232.700
4.580,20.400,0.396,0.000,16.0,233.370
2.936,12.400,0.376,0.000,17.0,235.590
2.940,12.400,0.378,0.000,17.0,235.840
4.254,18.800,0.356,0.000,17.0,233.650
5.174,22.200,0.342,0.000,17.0,232.050
5.166,22.200,0.340,0.000,16.0,231.780
3.828,17.000,0.352,0.000,17.0,232.890
2.954,12.800,0.366,0.000,17.0,234.160
4.962,21.200,0.244,0.000,16.0,232.680
4.998,21.200,0.228,0.000,17.0,233.940
5.006,21.400,0.226,0.000,17.0,234.060
4.996,21.400,0.226,0.000,17.0,233.770
4.986,21.200,0.224,0.000,16.0,233.500
4.992,21.200,0.226,0.000,17.0,233.660
3.506,15.400,0.300,0.000,17.0,234.750
2.920,12.400,0.358,1.000,17.0,235.050
5.508,24.400,0.582,1.000,16.0,231.880
6.476,28.200,0.500,1.000,17.0,230.040
5.570,24.200,0.386,2.000,16.0,231.450
5.786,25.200,0.422,1.000,17.0,231.070
6.076,26.400,0.408,2.000,16.0,230.360
5.094,22.200,0.336,1.000,16.0,231.270
2.814,12.400,0.344,1.000,17.0,233.310
2.868,12.400,0.380,2.000,17.0,233.640
2.862,12.200,0.374,1.000,16.0,233.500
2.858,12.200,0.372,1.000,17.0,233.330
2.644,11.400,0.378,2.000,17.0,234.110
2.562,11.000,0.382,1.000,17.0,234.430
2.548,11.000,0.376,1.000,16.0,233.840
2.544,11.000,0.376,2.000,17.0,233.830
2.562,11.000,0.384,1.000,17.0,234.240
2.832,12.200,0.462,1.000,17.0,234.050
2.878,12.400,0.402,1.000,17.0,234.290
2.656,11.400,0.404,2.000,17.0,234.200
2.564,11.000,0.400,1.000,16.0,233.480
2.568,11.000,0.402,1.000,17.0,233.850
2.548,11.000,0.396,1.000,17.0,232.850
2.560,11.000,0.402,1.000,16.0,233.600
2.566,11.000,0.404,2.000,17.0,233.970
2.426,10.400,0.290,1.000,17.0,234.960
2.348,10.000,0.224,1.000,17.0,235.590
2.334,10.000,0.220,1.000,17.0,234.820
2.332,10.000,0.218,1.000,17.0,234.720
2.268,9.600,0.108,0.000,17.0,234.790
2.314,9.800,0.104,0.000,17.0,234.870
2.396,10.200,0.102,0.000,17.0,234.560
2.288,9.600,0.104,0.000,16.0,234.720
2.366,10.000,0.100,0.000,17.0,234.470
2.226,9.400,0.000,0.000,17.0,235.350
2.178,9.200,0.000,0.000,17.0,234.960
2.178,9.200,0.000,0.000,17.0,234.900
2.182,9.200,0.000,0.000,17.0,235.170
2.172,9.200,0.000,0.000,17.0,233.760
2.462,10.400,0.000,0.000,17.0,233.110
2.472,10.600,0.000,0.000,16.0,233.680
2.470,10.600,0.000,0.000,17.0,233.540
2.464,10.400,0.000,0.000,17.0,233.290
2.466,10.400,0.000,0.000,16.0,233.480
2.452,10.400,0.000,0.000,17.0,232.660
2.462,10.400,0.000,0.000,17.0,233.230
2.468,10.600,0.000,0.000,16.0,233.130
2.468,10.600,0.000,0.000,17.0,233.460
2.822,12.000,0.000,0.000,17.0,233.980
3.132,13.400,0.158,0.000,17.0,233.670
3.122,13.400,0.156,0.000,16.0,233.370
3.062,13.000,0.158,0.000,17.0,233.710
3.116,13.400,0.190,0.000,17.0,233.260
3.468,14.800,0.172,0.000,16.0,233.380
3.166,13.400,0.170,0.000,17.0,233.950
3.154,13.400,0.166,0.000,17.0,233.380
3.296,14.000,0.162,0.000,17.0,233.240
2.828,12.000,0.166,0.000,16.0,233.550
2.938,12.600,0.214,0.000,17.0,233.190
2.952,12.600,0.218,0.000,17.0,234.140
3.208,13.800,0.258,0.000,17.0,233.960
3.344,14.200,0.228,0.000,16.0,233.420
3.324,14.200,0.190,0.000,17.0,233.740
3.460,14.800,0.190,0.000,17.0,234.070
3.338,14.200,0.198,0.000,17.0,234.590
5.120,22.800,0.178,0.000,16.0,232.490
6.428,27.800,0.164,0.000,17.0,230.960
5.198,22.400,0.194,0.000,16.0,232.300
6.164,26.600,0.200,0.000,17.0,232.040
5.198,22.200,0.162,0.000,16.0,232.970
5.036,21.600,0.168,0.000,17.0,233.000
5.074,21.600,0.168,0.000,17.0,233.300
5.026,21.600,0.094,0.000,16.0,233.200
4.876,21.000,0.000,0.000,17.0,232.340
4.882,21.000,0.000,0.000,16.0,231.620
4.902,21.000,0.000,0.000,17.0,232.240
4.944,21.200,0.000,0.000,17.0,233.160
4.946,21.200,0.000,0.000,16.0,233.570
3.054,13.600,0.064,0.000,2.0,235.920
2.202,9.200,0.072,0.000,0.0,236.510
2.182,9.200,0.068,0.000,0.0,235.530
